--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
064.710  000.082  000.082: require('mason-lspconfig.mappings')
064.712  000.198  000.117: require('mason-lspconfig.features.automatic_enable')
088.663  000.076  000.076: require('mason-lspconfig.notify')
088.680  000.217  000.141: require('mason-lspconfig.api.command')
088.733  000.005  000.005: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
088.742  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
089.141  000.397  000.397: require('mini.ai')
089.449  000.136  000.136: require('mini.surround')
089.614  000.097  000.097: require('mini.statusline')
089.693  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
089.697  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
090.258  000.060  000.060: require('tmux.configuration.logging')
090.324  000.065  000.065: require('tmux.log.severity')
090.325  000.188  000.063: require('tmux.log.channels')
090.326  000.263  000.075: require('tmux.log')
090.392  000.065  000.065: require('tmux.configuration.options')
090.543  000.087  000.087: require('tmux.version')
090.544  000.151  000.065: require('tmux.configuration.validate')
090.611  000.066  000.066: require('tmux.wrapper.tmux')
090.612  000.610  000.064: require('tmux.configuration')
090.744  000.067  000.067: require('tmux.keymaps')
090.746  000.133  000.066: require('tmux.copy')
091.017  000.062  000.062: require('tmux.layout.parse')
091.084  000.067  000.067: require('tmux.wrapper.nvim')
091.086  000.200  000.072: require('tmux.layout')
091.088  000.268  000.068: require('tmux.navigation.navigate')
091.089  000.343  000.075: require('tmux.navigation')
091.172  000.082  000.082: require('tmux.resize')
091.234  000.062  000.062: require('tmux.swap')
091.237  001.538  000.309: require('tmux')
091.298  000.060  000.060: require('tmux.log.convert')
--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.000  000.000: --- NVIM STARTING ---
000.044  000.044: event init
000.125  000.081: early init
000.371  000.247: locale set
000.388  000.016: init first window
000.628  000.241: inits 1
000.632  000.004: window checked
000.634  000.002: parsing arguments
000.902  000.026  000.026: require('vim.shared')
000.949  000.018  000.018: require('vim.inspect')
000.969  000.016  000.016: require('vim._options')
000.970  000.066  000.032: require('vim._editor')
000.971  000.111  000.019: require('vim._init_packages')
000.972  000.226: init lua interpreter
002.468  001.496: nvim_ui_attach
002.823  000.355: nvim_set_client_info
002.825  000.002: --- NVIM STARTED ---

--- Startup times for process: Embedded ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.000  000.000: --- NVIM STARTING ---
000.051  000.051: event init
000.149  000.098: early init
000.456  000.307: locale set
000.478  000.022: init first window
000.780  000.302: inits 1
000.792  000.012: window checked
000.795  000.003: parsing arguments
001.160  000.031  000.031: require('vim.shared')
001.225  000.027  000.027: require('vim.inspect')
001.256  000.025  000.025: require('vim._options')
001.258  000.096  000.044: require('vim._editor')
001.259  000.151  000.024: require('vim._init_packages')
001.260  000.314: init lua interpreter
002.336  001.075: expanding arguments
002.351  000.015: inits 2
002.531  000.180: init highlight
002.535  000.003: waiting for UI
002.613  000.078: done waiting for UI
002.616  000.003: clear screen
002.706  000.010  000.010: require('vim.keymap')
003.315  000.098  000.098: sourcing nvim_exec2()
003.396  000.777  000.669: require('vim._defaults')
003.397  000.004: init default mappings & autocommands
003.746  000.039  000.039: sourcing /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/ftplugin.vim
003.802  000.014  000.014: sourcing /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/indent.vim
005.221  000.003  000.003: require('vim.F')
005.240  000.972  000.969: require('vim.diagnostic')
005.693  000.344  000.344: require('lazy')
005.826  000.075  000.075: require('kickstart.plugins.indent_line')
005.904  000.076  000.076: require('kickstart.plugins.lint')
005.976  000.071  000.071: require('kickstart.plugins.neo-tree')
006.069  000.092  000.092: require('kickstart.plugins.gitsigns')
006.088  000.010  000.010: require('ffi')
006.130  000.029  000.029: require('vim.fs')
006.248  000.116  000.116: require('vim.uri')
006.256  000.167  000.022: require('vim.loader')
006.395  000.126  000.126: require('lazy.stats')
006.561  000.142  000.142: require('lazy.core.util')
006.718  000.156  000.156: require('lazy.core.config')
007.053  000.197  000.197: require('lazy.core.handler')
007.363  000.122  000.122: require('lazy.pkg')
007.365  000.202  000.080: require('lazy.core.meta')
007.368  000.314  000.112: require('lazy.core.plugin')
007.371  000.653  000.142: require('lazy.core.loader')
007.899  000.104  000.104: require('lazy.core.fragments')
010.180  000.108  000.108: require('lazy.core.handler.cmd')
010.306  000.123  000.123: require('lazy.core.handler.keys')
010.385  000.078  000.078: require('lazy.core.handler.event')
010.454  000.068  000.068: require('lazy.core.handler.ft')
010.527  000.004  000.004: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
010.535  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
010.787  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
010.792  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
011.274  000.112  000.112: sourcing nvim_exec2() called at /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/filetype.lua:0
011.276  000.209  000.097: sourcing /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/filetype.lua
011.278  000.245  000.036: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
011.332  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
011.336  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
011.742  000.078  000.078: require('tokyonight.config')
011.744  000.406  000.328: require('tokyonight')
012.644  000.180  000.180: require('tokyonight.util')
012.649  000.277  000.096: require('tokyonight.theme')
012.905  000.113  000.113: require('tokyonight.colors')
013.052  000.081  000.081: require('tokyonight.colors.storm')
013.243  000.112  000.112: require('tokyonight.hsluv')
013.657  000.113  000.113: require('tokyonight.groups')
014.571  002.272  001.575: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/tokyonight.nvim/colors/tokyonight-night.lua
014.603  000.002  000.002: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
014.609  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
015.104  000.116  000.116: require('cyberdream.colors')
015.295  000.090  000.090: require('cyberdream.config')
015.298  000.194  000.104: require('cyberdream.util')
015.299  000.409  000.099: require('cyberdream.theme')
015.306  000.652  000.243: require('cyberdream')
015.874  000.103  000.103: require('nvim-treesitter.utils')
016.415  000.103  000.103: require('vim.treesitter.language')
016.481  000.065  000.065: require('vim.func')
016.549  000.066  000.066: require('vim.func._memoize')
016.560  000.329  000.094: require('vim.treesitter.query')
016.644  000.083  000.083: require('vim.treesitter._range')
016.651  000.505  000.094: require('vim.treesitter.languagetree')
016.654  000.586  000.081: require('vim.treesitter')
017.057  001.183  000.597: require('nvim-treesitter.parsers')
017.471  000.079  000.079: require('nvim-treesitter.compat')
017.647  000.095  000.095: require('nvim-treesitter.ts_utils')
017.651  000.179  000.084: require('nvim-treesitter.tsrange')
017.725  000.073  000.073: require('nvim-treesitter.caching')
017.735  000.477  000.146: require('nvim-treesitter.query')
017.744  000.593  000.116: require('nvim-treesitter.configs')
017.746  000.688  000.094: require('nvim-treesitter.info')
017.840  000.093  000.093: require('nvim-treesitter.shell_command_selectors')
017.860  002.186  000.120: require('nvim-treesitter.install')
017.948  000.087  000.087: require('nvim-treesitter.statusline')
018.072  000.122  000.122: require('nvim-treesitter.query_predicates')
018.074  002.585  000.189: require('nvim-treesitter')
018.171  000.094  000.094: require('vim.iter')
018.572  003.114  000.435: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
018.574  003.156  000.042: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
018.609  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
018.615  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
019.942  000.194  000.194: require('nvim-treesitter.indent')
020.092  000.087  000.087: require('nvim-treesitter.highlight')
020.142  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
020.146  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
020.280  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
020.283  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
020.550  000.266  000.266: require('mini.ai')
020.803  000.142  000.142: require('mini.surround')
021.058  000.111  000.111: require('mini.statusline')
021.151  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
021.156  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
021.747  000.089  000.089: require('ibl.utils')
021.750  000.176  000.087: require('ibl.config')
021.884  000.063  000.063: require('ibl.indent')
021.887  000.136  000.074: require('ibl.hooks')
021.889  000.415  000.102: require('ibl.highlights')
021.955  000.065  000.065: require('ibl.autocmds')
022.023  000.067  000.067: require('ibl.inlay_hints')
022.089  000.064  000.064: require('ibl.virt_text')
022.307  000.147  000.147: require('ibl.scope_languages')
022.308  000.219  000.072: require('ibl.scope')
022.312  001.150  000.319: require('ibl')
022.556  000.079  000.079: require('vim.lsp.log')
022.845  000.287  000.287: require('vim.lsp.protocol')
023.031  000.184  000.184: require('vim.lsp.util')
023.176  000.073  000.073: require('vim.lsp.sync')
023.178  000.146  000.074: require('vim.lsp._changetracking')
023.366  000.105  000.105: require('vim.lsp._transport')
023.377  000.198  000.093: require('vim.lsp.rpc')
023.433  001.059  000.165: require('vim.lsp')
023.668  000.134  000.134: require('vim.lsp.completion')
023.733  000.299  000.165: require('vim.lsp.handlers')
024.163  000.089  000.089: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/vim-visual-multi/autoload/vm/plugs.vim
024.387  000.077  000.077: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/vim-visual-multi/autoload/vm/maps.vim
024.495  000.056  000.056: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/vim-visual-multi/autoload/vm/maps/all.vim
025.007  001.117  000.894: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/vim-visual-multi/plugin/visual-multi.vim
025.010  001.156  000.039: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.013  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.024  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.273  000.012  000.012: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/plenary.nvim/plugin/plenary.vim
025.275  000.051  000.039: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.277  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.281  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.531  000.012  000.012: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
025.532  000.047  000.035: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.534  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.539  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.669  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.674  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.829  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.833  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.976  000.055  000.055: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/neo-tree.nvim/plugin/neo-tree.lua
025.978  000.095  000.040: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.982  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
025.987  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
026.660  000.511  000.511: require('neo-tree')
026.822  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
026.827  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
027.348  000.113  000.113: require('mason-core.path')
027.761  000.132  000.132: require('mason-core.functional.data')
027.856  000.090  000.090: require('mason-core.functional.function')
027.987  000.128  000.128: require('mason-core.functional.list')
028.091  000.087  000.087: require('mason-core.functional.relation')
028.179  000.085  000.085: require('mason-core.functional.logic')
028.255  000.075  000.075: require('mason-core.functional.number')
028.337  000.078  000.078: require('mason-core.functional.string')
028.409  000.070  000.070: require('mason-core.functional.table')
028.488  000.077  000.077: require('mason-core.functional.type')
028.490  001.052  000.231: require('mason-core.functional')
028.519  001.170  000.118: require('mason-core.platform')
028.612  000.092  000.092: require('mason.settings')
028.616  001.461  000.086: require('mason-core.installer.InstallLocation')
028.871  000.096  000.096: require('mason-core.log')
028.873  000.178  000.082: require('mason-core.EventEmitter')
028.968  000.095  000.095: require('mason-registry.sources')
028.973  000.356  000.084: require('mason-registry')
028.974  002.107  000.290: require('mason')
029.175  000.164  000.164: require('mason.api.command')
029.273  000.005  000.005: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
029.282  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
029.661  000.073  000.073: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/mason-tool-installer.nvim/plugin/mason-tool-installer.lua
029.663  000.113  000.040: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
029.670  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
029.676  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
029.885  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
029.892  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
030.915  000.119  000.119: require('fidget.spinner.patterns')
030.917  000.217  000.098: require('fidget.spinner')
030.977  000.058  000.058: require('fidget.options')
031.000  000.443  000.168: require('fidget.progress.display')
031.172  000.102  000.102: require('fidget.logger')
031.175  000.174  000.072: require('fidget.progress.lsp')
031.454  000.078  000.078: require('fidget.poll')
031.456  000.147  000.069: require('fidget.notification.model')
031.540  000.082  000.082: require('fidget.notification.window')
031.621  000.080  000.080: require('fidget.notification.view')
031.626  000.386  000.076: require('fidget.notification')
031.628  000.452  000.066: require('fidget.progress.handle')
031.632  001.190  000.121: require('fidget.progress')
031.719  000.085  000.085: require('fidget.commands')
031.917  000.129  000.129: require('fidget.integration.nvim-tree')
031.985  000.067  000.067: require('fidget.integration.xcodebuild-nvim')
031.988  000.268  000.072: require('fidget.integration')
032.004  001.905  000.362: require('fidget')
033.773  000.002  000.002: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
033.778  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
034.319  000.065  000.065: require('luasnip.util.types')
034.388  000.068  000.068: require('luasnip.util.lazy_table')
034.453  000.065  000.065: require('luasnip.extras.filetype_functions')
034.457  000.277  000.080: require('luasnip.default_config')
034.458  000.347  000.070: require('luasnip.session')
034.520  000.061  000.061: require('luasnip.util.vimversion')
034.522  000.484  000.076: require('luasnip.util.util')
034.670  000.081  000.081: require('luasnip.util.path')
034.848  000.096  000.096: require('luasnip.session.snippet_collection.source')
034.904  000.055  000.055: require('luasnip.util.table')
034.965  000.060  000.060: require('luasnip.util.auto_table')
034.968  000.297  000.086: require('luasnip.session.snippet_collection')
035.067  000.098  000.098: require('luasnip.util.log')
035.069  000.546  000.070: require('luasnip.loaders.util')
035.148  000.077  000.077: require('luasnip.loaders.fs_watchers')
035.222  000.074  000.074: require('luasnip.loaders.data')
035.280  000.057  000.057: require('luasnip.session.enqueueable_operations')
035.663  000.060  000.060: require('luasnip.util.ext_opts')
035.719  000.055  000.055: require('luasnip.nodes.key_indexer')
035.777  000.056  000.056: require('luasnip.util.feedkeys')
035.779  000.242  000.071: require('luasnip.nodes.util')
035.838  000.058  000.058: require('luasnip.util.events')
035.842  000.369  000.069: require('luasnip.nodes.node')
036.015  000.063  000.063: require('luasnip.util.extend_decorator')
036.019  000.176  000.113: require('luasnip.nodes.insertNode')
036.090  000.070  000.070: require('luasnip.nodes.textNode')
036.154  000.063  000.063: require('luasnip.util.mark')
036.346  000.058  000.058: require('luasnip.util.select')
036.404  000.057  000.057: require('luasnip.util.time')
036.756  000.542  000.426: require('luasnip.util._builtin_vars')
036.801  000.646  000.105: require('luasnip.util.environ')
036.883  000.062  000.062: require('luasnip.util.pattern_tokenizer')
036.943  000.058  000.058: require('luasnip.util.dict')
037.555  000.007  000.007: require('jsregexp.core')
037.557  000.080  000.073: require('luasnip-jsregexp')
037.558  000.552  000.472: require('luasnip.util.jsregexp')
037.559  000.615  000.063: require('luasnip.nodes.util.trig_engines')
037.573  002.188  000.128: require('luasnip.nodes.snippet')
037.772  000.068  000.068: require('luasnip.util.parser.neovim_ast')
037.836  000.063  000.063: require('luasnip.util.str')
037.902  000.065  000.065: require('luasnip.util.directed_graph')
037.905  000.262  000.066: require('luasnip.util.parser.ast_utils')
037.971  000.065  000.065: require('luasnip.nodes.functionNode')
038.056  000.083  000.083: require('luasnip.nodes.choiceNode')
038.128  000.072  000.072: require('luasnip.nodes.dynamicNode')
038.196  000.067  000.067: require('luasnip.util.functions')
038.198  000.624  000.076: require('luasnip.util.parser.ast_parser')
038.377  000.179  000.179: require('luasnip.util.parser.neovim_parser')
038.381  003.099  000.108: require('luasnip.util.parser')
038.446  000.064  000.064: require('luasnip.nodes.snippetProxy')
038.549  000.102  000.102: require('luasnip.util.jsonc')
038.672  000.060  000.060: require('luasnip.nodes.duplicate')
038.673  000.123  000.063: require('luasnip.loaders.snippet_cache')
038.677  004.894  000.267: require('luasnip.loaders.from_vscode')
038.935  000.073  000.073: require('vim.version')
043.371  000.104  000.104: require('luasnip.nodes.multiSnippet')
045.051  000.840  000.840: require('vim.filetype')
045.320  000.200  000.200: require('luasnip.config')
045.851  000.345  000.345: require('luasnip.loaders')
045.902  000.572  000.227: require('luasnip')
045.934  001.777  000.165: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.lua
045.937  001.811  000.034: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
046.005  000.017  000.017: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.vim
046.006  000.053  000.036: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
046.010  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
046.020  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
046.707  000.307  000.307: require('lazydev')
046.824  000.116  000.116: require('lazydev.config')
046.918  000.086  000.086: require('lazydev.util')
047.185  000.101  000.101: require('blink.cmp')
047.390  000.075  000.075: require('blink.cmp.lib.async')
047.527  000.066  000.066: require('blink.cmp.config.utils')
047.594  000.066  000.066: require('blink.cmp.config.keymap')
047.724  000.061  000.061: require('blink.cmp.config.completion.keyword')
047.792  000.068  000.068: require('blink.cmp.config.completion.trigger')
047.861  000.065  000.065: require('blink.cmp.config.completion.list')
047.924  000.062  000.062: require('blink.cmp.config.completion.accept')
048.003  000.077  000.077: require('blink.cmp.config.completion.menu')
048.068  000.065  000.065: require('blink.cmp.config.completion.documentation')
048.132  000.063  000.063: require('blink.cmp.config.completion.ghost_text')
048.133  000.539  000.077: require('blink.cmp.config.completion')
048.196  000.062  000.062: require('blink.cmp.config.fuzzy')
048.260  000.064  000.064: require('blink.cmp.config.sources')
048.325  000.064  000.064: require('blink.cmp.config.signature')
048.394  000.068  000.068: require('blink.cmp.config.snippets')
048.456  000.061  000.061: require('blink.cmp.config.appearance')
048.521  000.064  000.064: require('blink.cmp.config.modes.cmdline')
048.585  000.063  000.063: require('blink.cmp.config.modes.term')
048.586  001.195  000.079: require('blink.cmp.config')
048.652  000.065  000.065: require('blink.cmp.lib.utils')
048.714  000.061  000.061: require('blink.cmp.lib.event_emitter')
048.717  001.531  000.135: require('blink.cmp.sources.lib')
048.724  001.668  000.036: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/blink.cmp/plugin/blink-cmp.lua
048.726  001.706  000.038: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
048.730  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
048.747  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
049.033  000.141  000.141: require('lspconfig.util')
049.977  001.127  000.986: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
049.982  001.164  000.036: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
050.018  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
050.026  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
050.229  000.072  000.072: require('mason.version')
050.234  000.195  000.123: require('mason-tool-installer')
050.383  000.069  000.069: require('mason-lspconfig.settings')
050.384  000.144  000.075: require('mason-lspconfig')
050.805  000.072  000.072: require('mason-core.async')
050.939  000.070  000.070: require('mason-core.async.control')
051.005  000.066  000.066: require('mason-core.result')
051.134  000.063  000.063: require('mason-core.async.uv')
051.137  000.131  000.068: require('mason-core.fs')
051.144  000.337  000.071: require('mason-registry.installer')
051.311  000.061  000.061: require('mason-core.optional')
051.541  000.100  000.100: require('mason-core.process')
051.641  000.099  000.099: require('mason-core.spawn')
051.643  000.263  000.064: require('mason-core.installer.managers.powershell')
051.644  000.332  000.069: require('mason-core.fetch')
051.708  000.063  000.063: require('mason-core.providers')
051.979  000.083  000.083: require('mason-core.purl')
051.984  000.153  000.071: require('mason-core.package.AbstractPackage')
052.255  000.067  000.067: require('mason-core.installer.compiler.expr')
052.258  000.140  000.073: require('mason-core.installer.compiler.link')
052.588  000.063  000.063: require('mason-core.installer.context.InstallContextCwd')
052.655  000.066  000.066: require('mason-core.installer.context.InstallContextFs')
052.722  000.066  000.066: require('mason-core.installer.context.InstallContextSpawn')
052.787  000.064  000.064: require('mason-core.receipt')
052.797  000.343  000.084: require('mason-core.installer.context')
052.799  000.410  000.067: require('mason-core.installer')
052.831  000.507  000.098: require('mason-core.installer.managers.std')
052.832  000.573  000.065: require('mason-core.installer.compiler.schemas')
052.896  000.064  000.064: require('mason-core.installer.compiler.util')
052.901  000.849  000.072: require('mason-core.installer.compiler')
052.977  000.075  000.075: require('mason-core.installer.linker')
052.979  000.995  000.071: require('mason-core.installer.InstallRunner')
053.047  000.067  000.067: require('mason-core.installer.UninstallRunner')
053.050  001.284  000.069: require('mason-core.package')
053.052  001.343  000.058: require('mason-registry.sources.util')
053.056  001.870  000.071: require('mason-registry.sources.github')
056.607  000.065  000.065: require('mason-lspconfig.mappings')
056.608  000.139  000.074: require('mason-lspconfig.features.automatic_enable')
080.256  000.075  000.075: require('mason-lspconfig.notify')
080.275  000.237  000.162: require('mason-lspconfig.api.command')
080.366  000.008  000.008: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
080.373  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
080.713  000.330  000.330: require('modicator')
080.791  000.073  000.073: require('modicator.backup')
080.862  000.069  000.069: require('modicator.utils')
081.363  000.085  000.085: require('nvim-web-devicons.filetypes')
081.565  000.130  000.130: require('nvim-web-devicons.default.icons_by_filename')
081.802  000.235  000.235: require('nvim-web-devicons.default.icons_by_file_extension')
081.932  000.099  000.099: require('nvim-web-devicons.default.icons_by_operating_system')
082.001  000.068  000.068: require('nvim-web-devicons.default.icons_by_desktop_environment')
082.074  000.072  000.072: require('nvim-web-devicons.default.icons_by_window_manager')
082.075  000.705  000.101: require('nvim-web-devicons.icons-default')
082.233  001.039  000.250: require('nvim-web-devicons')
082.904  000.421  000.421: require('gitsigns')
083.213  000.281  000.281: require('gitsigns.highlight')
083.313  000.093  000.093: require('gitsigns.debug.log')
083.420  000.106  000.106: require('gitsigns.config')
083.764  000.078  000.078: require('gitsigns.debounce')
083.770  001.318  000.338: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/gitsigns.nvim/plugin/gitsigns.lua
083.785  001.385  000.067: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
083.794  000.002  000.002: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
083.803  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
084.432  000.282  000.282: require('nvim-treesitter-playground')
084.457  000.368  000.086: sourcing /Users/yuhribernardes/.local/share/nvim/lazy/playground/plugin/nvim-treesitter-playground.lua
084.459  000.419  000.051: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
084.468  000.002  000.002: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
084.473  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
084.494  000.001  000.001: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
084.498  000.000  000.000: sourcing nvim_exec2() called at /Users/yuhribernardes/.config/nvim/init.lua:0
084.738  000.230  000.230: require('lazyvim')
084.926  000.083  000.083: require('lazyvim.util')
084.944  000.204  000.122: require('lazyvim.config')
085.777  000.095  000.095: require('cyberdream.extensions.base')
085.857  000.063  000.063: require('cyberdream.extensions.noice')
085.924  000.056  000.056: require('cyberdream.extensions.leap')
086.010  000.075  000.075: require('cyberdream.extensions.treesitter')
086.091  000.059  000.059: require('cyberdream.extensions.cmp')
086.176  000.070  000.070: require('cyberdream.extensions.hop')
086.255  000.060  000.060: require('cyberdream.extensions.trouble')
086.331  000.058  000.058: require('cyberdream.extensions.lazy')
086.409  000.058  000.058: require('cyberdream.extensions.notify')
086.489  000.063  000.063: require('cyberdream.extensions.markdown')
086.642  000.068  000.068: require('cyberdream.extensions.dashboard')
086.738  000.070  000.070: require('cyberdream.extensions.telescope')
086.811  000.051  000.051: require('cyberdream.extensions.alpha')
086.900  000.067  000.067: require('cyberdream.extensions.snacks')
086.988  000.062  000.062: require('cyberdream.extensions.neogit')
087.097  000.058  000.058: require('cyberdream.extensions.gitsigns')
087.195  000.057  000.057: require('cyberdream.extensions.whichkey')
087.279  000.052  000.052: require('cyberdream.extensions.treesittercontext')
087.399  000.061  000.061: require('cyberdream.extensions.rainbow_delimiters')
087.507  000.078  000.078: require('cyberdream.extensions.mini')
087.637  000.058  000.058: require('cyberdream.extensions.kubectl')
